Id,Label,timeset,count,modularity_class
13015,fidelity,,5,3006
13036,vintage,,7,3007
13044,thermo,,7,3008
13052,broadsoft,,5,3009
13059,fuse,,7,3010
13061,seek,,18,3011
13085,didit,,6,3012
13092,schneider,,6,3013
13104,collar,,7,3014
13121,zayo,,6,3015
13133,zillow,,6,3016
13170,localization,,9,3017
13192,eliminate,,6,3018
13208,vista,,16,3019
13227,served,,5,3020
13277,multiscreen,,5,3021
13278,gathering,,6,3022
13281,encompassing,,5,3023
13341,undersea,,6,3024
13346,festival,,6,3025
13358,enablement,,7,3026
13370,sony,,6,3027
13383,advent,,14,3028
13430,headed,,8,3029
13501,cardinal,,7,3030
13512,intervention,,8,3031
13520,abuse,,9,3032
13533,lamp,,6,3033
13537,advising,,5,3034
13539,envision,,8,3035
13561,truly,,6,3036
13582,fashionable,,5,3037
13585,snacking,,8,3038
13588,entrepreneurial,,12,3039
13592,infosys,,5,3040
13608,gym,,5,3041
13622,hearst,,6,3042
13623,expedia,,7,3043
13638,divestiture,,8,3044
13644,disinfection,,5,3045
13651,luggage,,6,3046
13680,austrian,,7,3047
13718,running,,12,3048
13745,sovos,,6,3049
13853,handset,,5,3050
13907,palette,,7,3051
13961,bookmarking,,6,3052
13986,impactful,,7,3053
14015,multichannel,,16,3054
14027,past,,5,3055
14039,shipper,,5,3056
14107,programmable,,9,3057
14122,devoted,,7,3058
14123,distinguished,,5,3059
14137,actor,,6,3060
14140,intuitive,,8,3061
14141,assault,,6,3062
14142,accumuli,,6,3063
14151,mercer,,8,3064
14188,impetus,,5,3065
14199,ambition,,8,3066
14204,hyperion,,5,3067
14221,primo,,5,3068
14230,watchstone,,8,3069
14237,sixth,,8,3070
14252,momentum,,10,3071
14255,johannesburg,,8,3072
14258,tree,,8,3073
14269,cegedim,,7,3074
14270,centered,,5,3075
14300,holland,,5,3076
14302,influential,,12,3077
14305,usable,,10,3078
14307,expanded,,5,3079
14339,ambulatory,,9,3080
14388,guarantee,,5,3081
14398,replace,,7,3082
14434,residence,,6,3083
14445,wilmington,,6,3084
14462,grows,,6,3085
14466,turnaround,,14,3086
14528,carpooling,,7,3087
14537,zealot,,15,3088
14600,latam,,8,3089
14601,bowling,,8,3090
14627,conveyor,,7,3091
14757,bandwidth,,6,3092
14798,sumitomo,,7,3093
14853,solvay,,5,3094
14880,sourced,,6,3095
14888,myers,,8,3096
14972,cubic,,9,3097
14991,certificate,,11,3098
15029,kliniken,,5,3099
15095,weir,,6,3100
15099,functionally,,16,3101
15145,hyperlocal,,8,3102
15151,preeminent,,7,3103
15170,broadcom,,8,3104
15172,dimension,,14,3105
15181,sportsdirect,,8,3106
15202,lifetime,,5,3107
15222,patriot,,9,3108
15268,worthington,,8,3109
15276,hero,,17,3110
15315,harvard,,6,3111
15316,treatwell,,5,3112
15317,corrosion,,5,3113
15318,galvanizing,,6,3114
15429,cision,,5,3115
15441,legrand,,10,3116
15452,immediate,,5,3117
15521,coral,,7,3118
15548,brazilian,,15,3119
15580,shipbuilding,,5,3120
15593,deloitte,,6,3121
15629,seasoning,,7,3122
15634,disrupting,,6,3123
15666,slovenian,,6,3124
15688,intravenous,,6,3125
15717,securitas,,10,3126
15823,quest,,5,3127
15827,nomad,,5,3128
15927,stanley,,11,3129
15948,considered,,7,3130
16005,blackberry,,6,3131
16062,actavis,,5,3132
16099,biotherapeutics,,6,3133
16137,trader,,7,3134
16178,mckesson,,5,3135
16212,deeper,,6,3136
16285,alongside,,7,3137
16364,dress,,5,3138
16395,section,,5,3139
16397,helpsystems,,5,3140
16409,simmons,,5,3141
16502,fujitsu,,5,3142
16518,neogen,,8,3143
16584,postal,,10,3144
16587,thor,,5,3145
16615,adopted,,5,3146
16629,putting,,25,3147
16637,wave,,5,3148
16654,amco,,5,3149
16659,tetra,,7,3150
16661,menzies,,5,3151
16672,horizontal,,6,3152
16676,cage,,5,3153
16689,fact,,9,3154
16740,atlassian,,5,3155
16764,officially,,5,3156
16849,greener,,6,3157
16882,advancement,,7,3158
16917,econocom,,8,3159
16933,guardian,,7,3160
16967,gearbox,,15,3161
17006,franchisor,,5,3162
17020,president,,7,3163
17063,adobe,,6,3164
17080,recruit,,5,3165
17081,rush,,13,3166
17183,behave,,7,3167
17202,francis,,7,3168
17204,jordan,,7,3169
17260,newly,,5,3170
17278,dell,,16,3171
17281,martin,,11,3172
17322,verify,,5,3173
17331,scholarship,,6,3174
17364,northstar,,5,3175
17449,lifesciences,,7,3176
17537,glucose,,6,3177
17556,bain,,9,3178
17558,blackstone,,10,3179
17638,alibaba,,13,3180
17677,facade,,8,3181
17679,providence,,7,3182
17693,ebay,,6,3183
17721,widely,,6,3184
17891,diagnosing,,6,3185
17892,disordered,,5,3186
17908,township,,5,3187
17909,airgas,,5,3188
17910,radnor,,5,3189
18019,obstetrics,,5,3190
18026,laird,,5,3191
18063,webhelp,,8,3192
18110,collier,,11,3193
18135,sphere,,6,3194
18203,cooperative,,6,3195
18215,toshiba,,9,3196
18221,rhodes,,6,3197
18230,patterson,,5,3198
18240,springer,,10,3199
18241,axel,,10,3200
18252,chase,,6,3201
18267,equinix,,5,3202
18288,transformed,,9,3203
18291,huron,,5,3204
18351,spandex,,7,3205
18354,labeling,,5,3206
18361,heartland,,12,3207
18555,deliveres,,12,3208
18556,grafton,,12,3209
18571,ceco,,6,3210
18573,proofpoint,,6,3211
18579,nephew,,5,3212
18584,intel,,15,3213
18589,transdigm,,5,3214
18600,medimmune,,5,3215
18606,ives,,6,3216
18608,genesys,,8,3217
18613,centurylink,,5,3218
18614,gobain,,6,3219
18638,reloations,,11,3220
18642,penton,,5,3221
18645,carlyle,,15,3222
18649,poolcorp,,8,3223
18650,indulgent,,5,3224
18651,biscoff,,5,3225
18656,yello,,6,3226
18657,edenred,,7,3227
18658,curing,,8,3228
18659,nordson,,8,3229
18665,parkohio,,5,3230
18667,flavoring,,8,3231
18668,symrise,,5,3232
18674,mastec,,8,3233
18689,broadridge,,7,3234
18694,samsung,,10,3235
18696,coveris,,5,3236
18698,sysco,,5,3237
18705,eriks,,8,3238
18710,copier,,12,3239
18711,xerox,,12,3240
18712,boeing,,5,3241
18713,rocket,,13,3242
18714,rotorcraft,,5,3243
18725,transcat,,5,3244
18735,theÃ­,,5,3245
18750,snap,,7,3246
18753,equiom,,5,3247
18754,montagu,,5,3248
18757,orpea,,6,3249
18759,asahi,,5,3250
18760,kasei,,5,3251
18765,safran,,6,3252
18771,babcock,,8,3253
18773,roche,,6,3254
18774,essentra,,7,3255
18787,sparton,,10,3256
18791,attract,,6,3257
18794,tripadvisor,,13,3258
18795,ametek,,11,3259
18798,sandvik,,6,3260
18804,capgemini,,6,3261
18805,corelogic,,7,3262
18810,unlocks,,8,3263
18827,descours,,5,3264
18828,cabaud,,5,3265
18834,praxair,,11,3266
18841,paypal,,5,3267
18875,bellpenny,,7,3268
18884,ansys,,6,3269
18886,oversees,,8,3270
18888,unending,,6,3271
18889,metso,,6,3272
18912,rotork,,13,3273
18931,aalberts,,5,3274
18933,maykor,,7,3275
18937,kohlberg,,18,3276
18938,kravis,,15,3277
18985,littelfuse,,5,3278
18986,deepest,,9,3279
18991,kluwer,,12,3280
18994,liquide,,10,3281
18996,citysprint,,11,3282
19003,randall,,8,3283
19020,abbott,,5,3284
19028,equifax,,6,3285
19057,elis,,7,3286
19062,clearlake,,7,3287
19066,gemalto,,5,3288
19067,trescal,,10,3289
19072,ahlsell,,9,3290
19083,tie,,5,3291
19088,descartes,,5,3292
19090,stifel,,9,3293
19107,hexagon,,16,3294
19125,mclennan,,20,3295
19126,marsh,,23,3296
19134,enghouse,,11,3297
19135,halma,,7,3298
19136,fung,,5,3299
19139,establishing,,5,3300
19140,paprec,,8,3301
19141,godaddy,,9,3302
19154,roper,,9,3303
19155,ascendis,,7,3304
19157,ecolab,,6,3305
19158,abundant,,6,3306
19161,terminix,,17,3307
19162,civils,,5,3308
19164,elanders,,5,3309
19181,dksh,,5,3310
19193,ferrellgas,,10,3311
19194,relied,,18,3312
19201,wabtec,,6,3313
19206,schulman,,5,3314
19218,kaman,,8,3315
19231,astrazeneca,,5,3316
19234,altice,,8,3317
19241,massively,,6,3318
19248,intersection,,10,3319
19250,mediacom,,6,3320
19251,mindshare,,6,3321
19252,wavemaker,,5,3322
19253,xaxis,,7,3323
19258,operationally,,5,3324
19265,interserve,,5,3325
19268,intuit,,8,3326
19274,plush,,6,3327
19301,shire,,9,3328
19305,bottomline,,6,3329
19318,honeywell,,5,3330
19323,sdram,,5,3331
19332,apax,,11,3332
19333,solely,,14,3333
19341,wavestone,,6,3334
19344,kantar,,10,3335
19360,retired,,5,3336
19362,bechtle,,6,3337
19373,textron,,5,3338
19376,diageo,,6,3339
19401,midd,,12,3340
19402,middleby,,12,3341
19411,zebra,,5,3342
19414,mather,,8,3343
19423,bonnier,,5,3344
19432,walmart,,5,3345
19443,bridgepoint,,12,3346
19444,templeton,,5,3347
19447,discoverie,,6,3348
19449,meredith,,7,3349
19465,torres,,7,3350
19477,ittigen,,5,3351
19478,swisscom,,5,3352
19481,qualcomm,,12,3353
19488,bertelsmann,,5,3354
19497,sweco,,7,3355
19545,harman,,8,3356
19553,kpmg,,5,3357
19563,towergate,,6,3358
19581,activated,,5,3359
19615,emerson,,6,3360
19617,millward,,6,3361
19620,orthopaedics,,7,3362
19621,stryker,,7,3363
19622,realpage,,7,3364
19625,standardised,,9,3365
19628,formulator,,6,3366
19638,abloy,,19,3367
19639,assa,,19,3368
19642,lockheed,,7,3369
19647,varian,,5,3370
19649,parolee,,6,3371
19650,detainee,,6,3372
19651,securus,,6,3373
19654,emis,,6,3374
19662,governmental,,6,3375
19675,iomart,,5,3376
19711,inflexion,,5,3377
19713,smurfit,,6,3378
19714,kappa,,6,3379
19718,huntington,,5,3380
19731,leichtman,,7,3381
19739,salem,,5,3382
19741,sante,,5,3383
19745,shepell,,5,3384
19746,morneau,,5,3385
19766,biosimilar,,6,3386
19774,quadient,,6,3387
19777,facing,,6,3388
19785,telstra,,14,3389
19798,permira,,9,3390
19805,graco,,8,3391
19809,jude,,5,3392
19816,cognizant,,8,3393
19833,safeguard,,8,3394
19834,dover,,8,3395
19838,lippert,,7,3396
19839,lakehouse,,7,3397
19840,multibank,,5,3398
19842,patrick,,13,3399
19872,blinkx,,5,3400
19873,tribune,,5,3401
19877,ernst,,5,3402
19883,koninklijke,,5,3403
19885,hellman,,5,3404
19886,friedman,,8,3405
19898,carriage,,9,3406
19932,rockwell,,6,3407
19940,chanticleer,,5,3408
19941,hooter,,5,3409
19949,yandex,,7,3410
19956,wesco,,5,3411
19960,endo,,5,3412
19966,respect,,5,3413
19973,staffline,,6,3414
19976,lexisnexis,,12,3415
19978,arab,,5,3416
19989,foodpanda,,8,3417
19990,vinci,,8,3418
19991,equipping,,6,3419
20003,weets,,9,3420
20021,amadeus,,5,3421
20064,ibercom,,5,3422
20065,Â¼smÃ¬Â²,,5,3423
20067,volution,,5,3424
20068,wirecard,,6,3425
20081,walter,,10,3426
20082,rentokil,,10,3427
20097,grey,,7,3428
20099,vantage,,8,3429
20117,resilient,,5,3430
20170,unilever,,9,3431
20209,iberiabank,,6,3432
20252,strategically,,6,3433
20256,prosiebensat,,10,3434
20281,fluidics,,5,3435
20284,encompasses,,5,3436
20293,markel,,5,3437
20294,richmond,,5,3438
20318,hathaway,,9,3439
20319,berkshire,,11,3440
20398,dropbox,,10,3441
20400,purch,,5,3442
20422,willis,,8,3443
20444,mysale,,5,3444
20461,synopsys,,7,3445
20464,audax,,8,3446
20502,deserve,,6,3447
20524,bioagtech,,8,3448
20558,anheuser,,5,3449
20559,inbev,,5,3450
20560,busch,,5,3451
20566,thoma,,6,3452
20567,bravo,,6,3453
20576,pediatrix,,9,3454
20577,mednax,,9,3455
20584,mediaworks,,6,3456
20633,distressed,,9,3457
20634,epam,,6,3458
20647,instalco,,7,3459
20690,canon,,5,3460
20713,westrock,,5,3461
20730,lindab,,6,3462
20731,teva,,5,3463
20738,ricoh,,10,3464
20747,teradata,,7,3465
20773,cimpress,,5,3466
20790,genstar,,5,3467
20890,warren,,7,3468
20980,squibb,,5,3469
21002,shannon,,5,3470
21003,mincon,,5,3471
21017,ptsg,,7,3472
21113,constellation,,5,3473
21114,xlmedia,,5,3474
21115,methodology,,8,3475
21140,recipharm,,5,3476
21173,albireo,,5,3477
21176,appreciation,,5,3478
21231,paysafe,,5,3479
21321,zomato,,7,3480
21334,bridging,,5,3481
21345,embracing,,5,3482
21363,castleton,,6,3483
21368,technicolor,,5,3484
21372,cinven,,6,3485
21381,nanthealth,,5,3486
21406,kingspan,,7,3487
21431,restructurings,,6,3488
21444,sustainably,,5,3489
21477,sonata,,5,3490
21492,investcorp,,6,3491
21593,buffett,,6,3492
21633,evolve,,8,3493
21653,confie,,16,3494
21665,blatchford,,5,3495
21743,labcorp,,5,3496
21821,tailwind,,5,3497
21960,mahindra,,5,3498
22125,pentair,,6,3499
22338,frutarom,,6,3500
22357,snapdeal,,5,3501
22358,frill,,5,3502
22387,logicalis,,6,3503
22393,blackhawk,,5,3504
22496,aptean,,5,3505
22584,caribbean,,5,3506
22654,myoptique,,5,3507
22817,lupin,,5,3508
23437,schryver,,5,3509
